ID,condition,RT,resp,ACC
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal1, 632," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal1, 905," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal1, 833," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal1, 2650," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal1, 905," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal1, 1124," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal1, 724," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal1, 1128," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal1, 1728," ""j""", 0
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal1, 2667," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal1, 2276," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal1, 1007," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal1, 2040," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal1, 1793," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal1, 1628," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1365," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 840," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 845," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 541," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 2057," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1003," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 812," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1930," ""j""", 0
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1640," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 3497," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 862," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1361," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 986," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 756," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 2316," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 685," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1028," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 2557," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1943," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 754," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 823," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1995," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1548," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1167," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 854," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1217," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 994," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 913," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1653," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 669," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1194," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1968," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 2505," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1454," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1924," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 612," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 781," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 2533," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1569," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 725," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 2163," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 613," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 647," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 713," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1087," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 764," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 664," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 562," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1260," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 677," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 819," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 923," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 782," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 812," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 978," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 754," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1965," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 611," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1205," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 660," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1536," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1384," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 968," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 946," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1194," ""j""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 1427," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 734," ""f""", 1
A34VLM2UC0JY11:3ZAK8W07I5XMI94BM5DJIXYYYQ6U02,mixedReal2, 927," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingPrac, 743," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingPrac, 721," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingPrac, 535," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingPrac, 588," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingPrac, 536," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingPrac, 713," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingPrac, 572," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingPrac, 516," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingPrac, 564," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingPrac, 536," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingPrac, 532," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingPrac, 576," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 590," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 753," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 462," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 655," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 736," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 541," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 535," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 555," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 552," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 636," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 574," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 621," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 605," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 857," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 513," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 559," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 515," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 532," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 561," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 609," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 744," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 865," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 508," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 556," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 572," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 742," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 614," ""f""", 0
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 566," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 669," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 593," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 503," ""j""", 0
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 747," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 609," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,livingReal, 495," ""f""", 0
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizePrac, 555," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizePrac, 769," ""f""", 0
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizePrac, 747," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizePrac, 567," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizePrac, 627," ""f""", 0
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizePrac, 816," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizePrac, 1141," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizePrac, 678," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizePrac, 784," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizePrac, 715," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizePrac, 674," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizePrac, 717," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 816," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 763," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 787," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 613," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 673," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 710," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 537," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 694," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 594," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 610," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 588," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 824," ""f""", 0
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 570," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 1062," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 576," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 762," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 688," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 516," ""f""", 0
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 922," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 583," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 696," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 779," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 551," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 680," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 618," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 644," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 671," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 733," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 586," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 603," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 1149," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 668," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 539," ""f""", 0
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,sizeReal, 640," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 1112," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 548," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 834," ""f""", 0
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 729," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 639," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 583," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 725," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 466," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 589," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 545," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 695," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 581," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 470," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 590," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 851," ""j""", 0
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 713," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 619," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 826," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 717," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 662," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 634," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 957," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 872," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedPrac, 783," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 729," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 590," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 541," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 531," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 832," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 930," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 588," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 686," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 546," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 687," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 556," ""j""", 0
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 637," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 962," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 598," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 541," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 843," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 513," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 576," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 501," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 515," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 728," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 562," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 585," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 729," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 541," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 649," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 874," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 659," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 847," ""j""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 567," ""f""", 1
A35RGUQZRI1Q3M:3YMU66OBIOREOR9C08VNKAWOBZTHGR,mixedReal1, 894," ""j""", 1
